Location,Humidity3pm,Pressure3pm,RainTomorrow
Nuriootpa,14,1018.8,No
Nuriootpa,19,1013.4,No
Nuriootpa,100,1014.1,Yes
Nuriootpa,100,1011.2,No
Nuriootpa,22,1008.2,No
Nuriootpa,45,1017,No
Nuriootpa,52,1011.9,No
Nuriootpa,89,1007.4,Yes
Nuriootpa,64,1015.8,No
Nuriootpa,32,1012.8,No
Nuriootpa,22,1013.1,No
Nuriootpa,57,1011.8,Yes
Nuriootpa,86,994.9,Yes
Nuriootpa,59,1018.7,Yes
Nuriootpa,74,1019.3,Yes
Nuriootpa,72,1019.7,No
Nuriootpa,45,1021.1,No
Nuriootpa,32,1017.9,No
Nuriootpa,54,1018.3,No
Nuriootpa,40,1013.9,No
Nuriootpa,48,1019.2,No
Nuriootpa,49,1018.9,No
Nuriootpa,64,1019.4,No
Nuriootpa,55,1021.7,No
Nuriootpa,35,1016.5,No
Nuriootpa,72,1011,Yes
Nuriootpa,57,1022.8,No
Nuriootpa,31,1018.3,Yes
Nuriootpa,86,1007.6,Yes
Nuriootpa,58,1009.5,Yes
Nuriootpa,87,1007,Yes
Nuriootpa,57,1016.7,No
Nuriootpa,65,1018,No
Nuriootpa,80,1019.6,Yes
Nuriootpa,85,1022.6,No
Nuriootpa,76,1023.4,No
Nuriootpa,66,1022.1,No
Nuriootpa,64,1019.9,No
Nuriootpa,65,1013.5,No
Nuriootpa,67,1005.4,Yes
Nuriootpa,92,1006.9,Yes
Nuriootpa,68,1010.1,Yes
Nuriootpa,67,999.5,Yes
Nuriootpa,84,1013.7,Yes
Nuriootpa,73,1022.2,Yes
Nuriootpa,69,1031.3,No
Nuriootpa,52,1035.5,No
Nuriootpa,54,1030.8,No
Nuriootpa,43,1031.6,No
Nuriootpa,57,1025.5,No
Nuriootpa,87,1010.2,Yes
Nuriootpa,94,1013.3,Yes
Nuriootpa,76,1018.2,No
Nuriootpa,73,1014.8,No
Nuriootpa,82,1009.9,Yes
Nuriootpa,90,1001,Yes
Nuriootpa,78,1010.6,Yes
Nuriootpa,91,1001.8,Yes
Nuriootpa,58,1017.8,No
Nuriootpa,59,1022.3,No
Nuriootpa,74,1016.1,Yes
Nuriootpa,54,1021.2,No
Nuriootpa,65,1026.7,No
Nuriootpa,58,1019.8,No
Nuriootpa,61,1013.1,Yes
Nuriootpa,82,1025.8,No
Nuriootpa,70,1029,No
Nuriootpa,67,1022.2,No
Nuriootpa,95,1010.1,Yes
Nuriootpa,80,1023.2,Yes
Nuriootpa,67,1021.4,No
Nuriootpa,71,1022.5,No
Nuriootpa,72,1019.3,Yes
Nuriootpa,87,1005.8,Yes
Nuriootpa,74,1003.7,Yes
Nuriootpa,82,1011.4,Yes
Nuriootpa,61,1028.8,No
Nuriootpa,70,1032.4,No
Nuriootpa,60,1031.6,No
Nuriootpa,54,1028.7,No
Nuriootpa,36,1022.6,No
Nuriootpa,66,1019.4,No
Nuriootpa,65,1019.9,No
Nuriootpa,92,1019.3,No
Nuriootpa,58,1010.4,Yes
Nuriootpa,92,1001.5,Yes
Nuriootpa,57,1015,No
Nuriootpa,72,1008.7,Yes
Nuriootpa,92,1013,Yes
Nuriootpa,74,1011.4,Yes
Nuriootpa,94,1027.4,Yes
Nuriootpa,70,1023.4,No
Nuriootpa,54,1014.3,Yes
Nuriootpa,72,1013.4,Yes
Nuriootpa,74,1014.1,Yes
Nuriootpa,58,1026,Yes
Nuriootpa,72,1029,No
Nuriootpa,62,1029.2,No
Nuriootpa,52,1027.8,No
Nuriootpa,47,1023.7,No
Nuriootpa,36,1021.7,No
Nuriootpa,28,1016.6,No
Nuriootpa,66,1006.6,No
Nuriootpa,71,1012.6,Yes
Nuriootpa,61,1022.5,No
Nuriootpa,50,1018.8,No
Nuriootpa,66,1024.6,No
Nuriootpa,57,1028.4,No
Nuriootpa,37,1025.7,No
Nuriootpa,30,1019.9,No
Nuriootpa,62,1019.7,No
Nuriootpa,27,1007.8,Yes
Nuriootpa,66,1011.8,Yes
Nuriootpa,69,1018.2,No
Nuriootpa,42,1014.3,No
Nuriootpa,39,1013.1,No
Nuriootpa,51,1015,No
Nuriootpa,78,1014.3,Yes
Nuriootpa,61,1019.7,Yes
Nuriootpa,55,1023.5,No
Nuriootpa,39,1019.4,No
Nuriootpa,30,1015,Yes
Nuriootpa,42,1013.1,Yes
Nuriootpa,67,1011.1,Yes
Nuriootpa,72,1017.5,Yes
Nuriootpa,49,1013.3,No
Nuriootpa,63,1008.6,No
Nuriootpa,67,1015.7,Yes
Nuriootpa,65,1026.5,No
Nuriootpa,87,1026.9,No
Nuriootpa,43,1025.5,No
Nuriootpa,39,1018.8,No
Nuriootpa,81,1011.5,Yes
Nuriootpa,67,1014.7,Yes
Nuriootpa,67,1020.2,No
Nuriootpa,64,1018.5,No
Nuriootpa,79,1017.7,Yes
Nuriootpa,80,1010.4,Yes
Nuriootpa,95,1008,Yes
Nuriootpa,65,1014.6,No
Nuriootpa,51,1016.4,No
Nuriootpa,55,1011.6,Yes
Nuriootpa,71,1015,No
Nuriootpa,52,1010.2,No
Nuriootpa,70,1007.5,Yes
Nuriootpa,64,1016.9,No
Nuriootpa,66,1019.2,No
Nuriootpa,50,1008.7,Yes
Nuriootpa,86,1006,Yes
Nuriootpa,59,1013.9,No
Nuriootpa,52,1011.2,No
Nuriootpa,55,1014.4,No
Nuriootpa,84,991.8,Yes
Nuriootpa,95,986.4,Yes
Nuriootpa,72,1004.2,Yes
Nuriootpa,43,1005.3,No
Nuriootpa,64,996.3,Yes
Nuriootpa,68,1003.4,Yes
Nuriootpa,64,1012.7,Yes
Nuriootpa,47,1018.6,No
Nuriootpa,29,1015.8,No
Nuriootpa,49,1015.6,No
Nuriootpa,45,1017.8,No
Nuriootpa,89,1009.2,Yes
Nuriootpa,56,1016.3,Yes
Nuriootpa,55,1022.4,Yes
Nuriootpa,57,1022.1,No
Nuriootpa,46,1023.5,No
Nuriootpa,32,1018.7,No
Nuriootpa,21,1008,No
Nuriootpa,69,1004.2,Yes
Nuriootpa,61,1014.2,Yes
Nuriootpa,54,1015.9,No
Nuriootpa,37,1018.6,No
Nuriootpa,25,1008.4,Yes
Nuriootpa,49,1016.2,No
Nuriootpa,41,1025.9,No
Nuriootpa,42,1025.9,No
Nuriootpa,33,1017.5,No
Nuriootpa,28,1010.3,No
Nuriootpa,54,1016,No
Nuriootpa,40,1019.1,No
Nuriootpa,28,1017.1,No
Nuriootpa,15,1008.3,No
Nuriootpa,34,1010.6,No
Nuriootpa,41,1016.3,No
Nuriootpa,53,1014.9,No
Nuriootpa,100,1018.3,No
Nuriootpa,27,1016.7,No
Nuriootpa,9,1012.1,No
Nuriootpa,43,1018.6,No
Nuriootpa,23,1012.6,No
Nuriootpa,21,1003.5,No
Nuriootpa,43,1011.3,No
Nuriootpa,33,1009.4,No
Nuriootpa,31,1009.3,No
Nuriootpa,34,998.8,No
Nuriootpa,50,1003,Yes
Nuriootpa,66,1010.3,Yes
Nuriootpa,60,1018.7,No
Nuriootpa,46,1021.2,No
Nuriootpa,26,1019.1,No
Nuriootpa,10,1013.6,No
Nuriootpa,47,1016.4,No
Nuriootpa,24,1015.9,No
Nuriootpa,16,1010.3,No
Nuriootpa,32,1008,No
Nuriootpa,79,1016.5,Yes
Nuriootpa,26,1019.5,No
Nuriootpa,26,1018.7,No
Nuriootpa,34,1020.6,No
Nuriootpa,30,1020.6,No
Nuriootpa,18,1016.5,No
Nuriootpa,13,1012.3,No
Nuriootpa,13,1010.7,No
Nuriootpa,37,1009,No
Nuriootpa,18,1007.7,No
Nuriootpa,37,1011.7,No
Nuriootpa,20,1010.5,No
Nuriootpa,72,1005.9,Yes
Nuriootpa,41,1012.3,No
Nuriootpa,32,1015.1,No
Nuriootpa,28,1008.1,Yes
Nuriootpa,37,1009.1,No
Nuriootpa,36,1020.2,No
Nuriootpa,22,1020.8,No
Nuriootpa,21,1018.7,No
Nuriootpa,7,1013.6,No
Nuriootpa,22,1006.4,Yes
Nuriootpa,57,1013.7,No
Nuriootpa,24,1014.8,No
Nuriootpa,24,1007.7,No
Nuriootpa,28,1016.1,No
Nuriootpa,16,1017.9,No
Nuriootpa,12,1007.3,No
Nuriootpa,36,1012.5,No
Nuriootpa,30,1016.7,No
Nuriootpa,23,1014,No
Nuriootpa,16,1007.9,No
Nuriootpa,16,1011,No
Nuriootpa,8,1006.2,No
Nuriootpa,87,1008.3,Yes
Nuriootpa,83,1001.1,Yes
Nuriootpa,68,999.8,Yes
Nuriootpa,23,1001.9,No
Nuriootpa,60,1004.9,No
Nuriootpa,51,1006.5,No
Nuriootpa,50,1011.1,No
Nuriootpa,40,1017.1,No
Nuriootpa,23,1015.6,No
Nuriootpa,22,1012.5,No
Nuriootpa,31,1009.9,No
Nuriootpa,19,1008.8,No
Nuriootpa,12,1003.9,No
Nuriootpa,46,1009.3,Yes
Nuriootpa,86,1011.4,Yes
Nuriootpa,47,1009.9,No
Nuriootpa,32,1012,No
Nuriootpa,21,1006.5,Yes
Nuriootpa,89,1004.4,Yes
Nuriootpa,47,1015.2,No
Nuriootpa,28,1016.1,No
Nuriootpa,11,1010.4,No
Nuriootpa,5,1006.3,No
Nuriootpa,33,1013.3,No
Nuriootpa,28,1003.9,Yes
Nuriootpa,49,1006.8,No
Nuriootpa,31,1013,No
Nuriootpa,16,1009.4,No
Nuriootpa,47,1004.9,Yes
Nuriootpa,41,1016.6,No
Nuriootpa,28,1017.8,No
Nuriootpa,35,1017.5,No
Nuriootpa,19,1013.1,No
Nuriootpa,15,1014.1,No
Nuriootpa,11,1012.6,No
Nuriootpa,58,1009.6,No
Nuriootpa,39,1014.6,No
Nuriootpa,32,1013.2,No
Nuriootpa,38,1016.2,No
Nuriootpa,22,1012.8,No
Nuriootpa,57,1009.3,Yes
Nuriootpa,91,1008.4,Yes
Nuriootpa,87,1014,Yes
Nuriootpa,57,1015.2,No
Nuriootpa,24,1009.6,No
Nuriootpa,17,1007.4,No
Nuriootpa,22,1007.4,No
Nuriootpa,48,1007.8,No
Nuriootpa,39,1013.9,No
Nuriootpa,49,1016.7,No
Nuriootpa,29,1016.8,No
Nuriootpa,18,1008.7,No
Nuriootpa,42,1009.2,No
Nuriootpa,50,1012.2,No
Nuriootpa,41,1014.4,No
Nuriootpa,56,1015,No
Nuriootpa,35,1016,No
Nuriootpa,22,1014.8,No
Nuriootpa,28,1009.7,No
Nuriootpa,35,1019.4,No
Nuriootpa,36,1023.5,No
Nuriootpa,33,1021.4,No
Nuriootpa,14,1017,No
Nuriootpa,21,1015.8,No
Nuriootpa,15,1016.3,No
Nuriootpa,29,1017.1,No
Nuriootpa,20,1017.6,No
Nuriootpa,21,1014,No
Nuriootpa,28,1014.2,No
Nuriootpa,38,1014.1,No
Nuriootpa,24,1013,No
Nuriootpa,20,1012.3,No
Nuriootpa,16,1014.6,No
Nuriootpa,8,1014.6,No
Nuriootpa,24,1007.6,No
Nuriootpa,69,1004.6,Yes
Nuriootpa,57,1014.4,No
Nuriootpa,32,1013.9,No
Nuriootpa,21,1008.4,No
Nuriootpa,40,1014.8,No
Nuriootpa,21,1020.8,No
Nuriootpa,8,1019.4,No
Nuriootpa,26,1013.3,No
Nuriootpa,33,1009.5,No
Nuriootpa,47,1009.5,No
Nuriootpa,62,1015.6,No
Nuriootpa,44,1015,No
Nuriootpa,38,1012.2,No
Nuriootpa,47,1013,No
Nuriootpa,29,1009.7,No
Nuriootpa,41,1013.9,No
Nuriootpa,37,1013.5,No
Nuriootpa,46,1009.4,Yes
Nuriootpa,40,1021.5,No
Nuriootpa,39,1021.5,No
Nuriootpa,45,1023.9,No
Nuriootpa,32,1027.8,No
Nuriootpa,27,1026.6,No
Nuriootpa,21,1022.3,No
Nuriootpa,17,1019.1,No
Nuriootpa,15,1018.5,No
Nuriootpa,14,1016.9,No
Nuriootpa,31,1012.8,Yes
Nuriootpa,47,1018.8,No
Nuriootpa,44,1022.6,No
Nuriootpa,46,1023.5,No
Nuriootpa,34,1021.8,No
Nuriootpa,22,1022.3,No
Nuriootpa,28,1021.6,No
Nuriootpa,23,1016.9,No
Nuriootpa,40,1019.2,No
Nuriootpa,32,1019.3,No
Nuriootpa,23,1021.6,No
Nuriootpa,26,1018.7,Yes
Nuriootpa,92,1018.8,Yes
Nuriootpa,65,1020.1,No
Nuriootpa,58,1021.3,No
Nuriootpa,56,1020.3,Yes
Nuriootpa,86,1014.1,Yes
Nuriootpa,53,1011.8,Yes
Nuriootpa,56,1021.9,No
Nuriootpa,63,1026.3,Yes
Nuriootpa,80,1026.3,Yes
Nuriootpa,65,1024.7,No
Nuriootpa,51,1018.8,No
Nuriootpa,91,1017.2,No
Nuriootpa,59,1025.1,No
Nuriootpa,53,1028.9,No
Nuriootpa,39,1027.8,No
Nuriootpa,27,1022.8,No
Nuriootpa,64,1024.5,No
Nuriootpa,42,1030.9,No
Nuriootpa,45,1030.1,No
Nuriootpa,46,1026.2,No
Nuriootpa,34,1023.8,No
Nuriootpa,27,1023.9,No
Nuriootpa,32,1022.1,No
Nuriootpa,37,1021.3,No
Nuriootpa,30,1020.8,No
Nuriootpa,36,1017.4,No
Nuriootpa,22,1011.2,Yes
Nuriootpa,75,1012.2,No
Nuriootpa,53,1016,Yes
Nuriootpa,84,1013.3,Yes
Nuriootpa,52,1014.5,No
Nuriootpa,37,1016.4,No
Nuriootpa,47,1013.9,Yes
Nuriootpa,50,1015.5,No
Nuriootpa,67,1020.9,No
Nuriootpa,48,1020.6,No
Nuriootpa,36,1018.3,No
Nuriootpa,39,1011,Yes
Nuriootpa,91,1015.5,Yes
Nuriootpa,91,1021.4,Yes
Nuriootpa,51,1028.4,No
Nuriootpa,47,1034.5,No
Nuriootpa,45,1035.4,No
Nuriootpa,45,1033.7,No
Nuriootpa,33,1030,No
Nuriootpa,32,1027.2,No
Nuriootpa,56,1027.1,No
Nuriootpa,47,1030.3,No
Nuriootpa,45,1029,No
Nuriootpa,61,1030.5,No
Nuriootpa,67,1034.4,No
Nuriootpa,51,1031.7,No
Nuriootpa,55,1028.3,No
Nuriootpa,58,1029.4,No
Nuriootpa,58,1029.2,No
Nuriootpa,40,1026.7,No
Nuriootpa,45,1025.2,Yes
Nuriootpa,94,1023.8,Yes
Nuriootpa,71,1026.5,No
Nuriootpa,64,1030.5,No
Nuriootpa,45,1029.3,No
Nuriootpa,35,1026.5,No
Nuriootpa,37,1026.8,No
Nuriootpa,29,1022.1,No
Nuriootpa,42,1017.6,No
Nuriootpa,59,1018.1,No
Woomera,18,1010.1,No
Woomera,13,1014.4,No
Woomera,6,1012.3,No
Woomera,2,1010.5,No
Woomera,5,1009.5,No
Woomera,8,1006.8,No
Woomera,20,1010.4,No
Woomera,14,1014.2,No
Woomera,11,1011.3,No
Woomera,11,1007.3,No
Woomera,15,1008.2,No
Woomera,8,1010.6,No
Woomera,4,1008.1,No
Woomera,13,1008.9,No
Woomera,21,1015.2,No
Woomera,12,1018,No
Woomera,8,1016.3,No
Woomera,8,1013,No
Woomera,6,1008.3,No
Woomera,10,1007,No
Woomera,23,1006.6,No
Woomera,7,1004.1,No
Woomera,12,1005,No
Woomera,25,1012.1,No
Woomera,12,1013.4,No
Woomera,4,1012.5,No
Woomera,7,1008.4,No
Woomera,16,1005.6,No
Woomera,12,1007.1,No
Woomera,9,1006.8,No
Woomera,8,1008.6,No
Woomera,10,1008.8,No
Woomera,10,1006.4,No
Woomera,12,1005,No
Woomera,10,1004.4,No
Woomera,8,1005,No
Woomera,7,1002.7,No
Woomera,7,1003,No
Woomera,25,1009.5,No
Woomera,19,1013.1,No
Woomera,24,1016.9,No
Woomera,18,1017.5,No
Woomera,17,1016.5,No
Woomera,13,1015.5,No
Woomera,25,1014.7,No
Woomera,17,1013.2,No
Woomera,11,1010.1,No
Woomera,16,1008.6,No
Woomera,20,1006.9,No
Woomera,33,1010.7,No
Woomera,29,1014.3,No
Woomera,23,1014.2,No
Woomera,12,1011.3,No
Woomera,7,1011.1,No
Woomera,21,1013.2,No
Woomera,6,1012.3,No
Woomera,11,1009.5,No
Woomera,12,1009.4,No
Woomera,19,1010.4,No
Woomera,19,1011.1,No
Woomera,10,1004.5,No
Woomera,61,1012.1,Yes
Woomera,28,1022.2,No
Woomera,41,1020.9,No
Woomera,34,1015.2,No
Woomera,26,1012.4,No
Woomera,28,1012.8,No
Woomera,38,1013.3,Yes
Woomera,17,1012.3,No
Woomera,25,1011.9,No
Woomera,23,1012.4,No
Woomera,25,1012.7,No
Woomera,26,1014.5,No
Woomera,27,1017.7,No
Woomera,37,1017.5,No
Woomera,24,1015.8,No
Woomera,15,1012.1,No
Woomera,12,1012.3,No
Woomera,8,1010.3,No
Woomera,6,1008.9,No
Woomera,24,1013.6,No
Woomera,16,1012.2,No
Woomera,35,1012,No
Woomera,26,1014.2,No
Woomera,33,1020.7,No
Woomera,20,1021.6,No
Woomera,10,1018.3,No
Woomera,8,1016.5,No
Woomera,5,1016.1,No
Woomera,10,1014.8,No
Woomera,13,1014.7,No
Woomera,15,1015.6,No
Woomera,23,1020,No
Woomera,30,1023.3,No
Woomera,31,1022,No
Woomera,25,1024.3,No
Woomera,24,1025,No
Woomera,21,1022.6,No
Woomera,13,1018.2,No
Woomera,16,1018,No
Woomera,12,1018.5,No
Woomera,12,1017.8,No
Woomera,12,1015.6,No
Woomera,36,1014.3,No
Woomera,29,1013.6,No
Woomera,26,1015,No
Woomera,26,1017.7,No
Woomera,19,1020.3,No
Woomera,25,1018.1,No
Woomera,26,1015.4,No
Woomera,20,1015.4,No
Woomera,14,1014.7,No
Woomera,68,1006.4,Yes
Woomera,47,1009.1,No
Woomera,51,1008.4,No
Woomera,43,1015.2,No
Woomera,38,1017.7,No
Woomera,49,1019.9,No
Woomera,42,1020.3,No
Woomera,32,1020,No
Woomera,28,1022,No
Woomera,40,1024.9,No
Woomera,36,1026.5,No
Woomera,25,1027.9,No
Woomera,24,1027.2,No
Woomera,35,1026.1,No
Woomera,34,1026.9,No
Woomera,34,1026.9,No
Woomera,37,1024.1,No
Woomera,40,1020.8,No
Woomera,33,1020.9,No
Woomera,31,1020.5,No
Woomera,30,1019.3,No
Woomera,38,1019.6,No
Woomera,54,1020,No
Woomera,48,1020.7,No
Woomera,56,1019.8,No
Woomera,45,1016.8,Yes
Woomera,60,1015,No
Woomera,35,1016.7,No
Woomera,38,1017.8,No
Woomera,32,1014.3,No
Woomera,30,1009.2,No
Woomera,40,1012.1,Yes
Woomera,53,1018.5,No
Woomera,46,1021.8,No
Woomera,37,1022.5,No
Woomera,45,1024.7,No
Woomera,41,1024.8,No
Woomera,45,1025.3,No
Woomera,40,1023.1,No
Woomera,46,1023.5,No
Woomera,45,1022.1,No
Woomera,36,1018.7,No
Woomera,28,1016.7,No
Woomera,64,1010.9,Yes
Woomera,66,1008.6,No
Woomera,59,1013.7,No
Woomera,53,1017.4,No
Woomera,51,1020.4,No
Woomera,47,1024.1,No
Woomera,40,1021.3,No
Woomera,32,1012.6,No
Woomera,31,1008.8,No
Woomera,56,1008.4,No
Woomera,49,1018,No
Woomera,49,1024.3,No
Woomera,48,1025.7,No
Woomera,30,1024.3,No
Woomera,29,1019.2,No
Woomera,30,1013.3,No
Woomera,29,1013,No
Woomera,24,1012.7,No
Woomera,30,1013.3,No
Woomera,42,1015.8,No
Woomera,90,1008.8,Yes
Woomera,83,1004.2,No
Woomera,61,1008.6,No
Woomera,33,1006.5,No
Woomera,35,1005.2,No
Woomera,16,1004,No
Woomera,37,1013.1,No
Woomera,46,1018.1,No
Woomera,49,1023.6,No
Woomera,60,1024.7,No
Woomera,61,1021,No
Woomera,67,1021.1,No
Woomera,39,1020.4,No
Woomera,30,1021.4,No
Woomera,20,1019.7,No
Woomera,20,1011,Yes
Woomera,42,1008.6,No
Woomera,34,1011.2,No
Woomera,54,1012.6,No
Woomera,61,1008.3,Yes
Woomera,62,1016.5,No
Woomera,45,1020,No
Woomera,37,1017.6,No
Woomera,29,1015.7,No
Woomera,22,1015.4,No
Woomera,7,1011.2,No
Woomera,25,1009.5,No
Woomera,32,1013.9,No
Woomera,35,1022.3,No
Woomera,23,1022.9,No
Woomera,17,1015.5,Yes
Woomera,47,1018.7,No
Woomera,45,1025.5,No
Woomera,45,1027.4,No
Woomera,53,1028.8,No
Woomera,54,1027.7,No
Woomera,47,1026.9,No
Woomera,36,1026.5,No
Woomera,27,1025.2,No
Woomera,25,1023.7,No
Woomera,31,1020.6,No
Woomera,15,1017.5,No
Woomera,12,1012.5,No
Woomera,24,1021.6,No
Woomera,14,1019.5,No
Woomera,11,1011.2,No
Woomera,30,1009.7,No
Woomera,34,1011.8,No
Woomera,35,1013.4,No
Woomera,23,1015.8,No
Woomera,19,1015.5,No
Woomera,13,1006.3,No
Woomera,10,1013.2,No
Woomera,37,1023.4,No
Woomera,19,1021.9,No
Woomera,39,1017.6,No
Woomera,15,1010.6,No
Woomera,57,1009.5,Yes
Woomera,64,1008.2,No
Woomera,23,1007.1,No
Woomera,19,1007.7,No
Woomera,36,1016.3,No
Woomera,23,1018.4,No
Woomera,23,1012.8,No
Woomera,61,1005.2,Yes
Woomera,33,1010.3,No
Woomera,35,1022.2,No
Woomera,24,1018.1,No
Woomera,12,1009.4,No
Woomera,26,1014.1,No
Woomera,38,1017.7,No
Woomera,20,1014.8,No
Woomera,14,1006.1,No
Woomera,33,1012.9,No
Woomera,30,1016.6,No
Woomera,23,1014.9,No
Woomera,11,1012.5,No
Woomera,3,1007.7,No
Woomera,15,1018.3,No
Woomera,15,1019.3,No
Woomera,13,1014.2,No
Woomera,34,1007.5,Yes
Woomera,49,1018.1,No
Woomera,32,1015.9,No
Woomera,25,1014.1,No
Woomera,22,1013.4,No
Woomera,6,997.3,No
Woomera,43,1002,No
Woomera,29,1017.3,No
Woomera,17,1013.2,No
Woomera,39,1010.4,No
Woomera,26,1020.8,No
Woomera,31,1021.8,No
Woomera,27,1014.9,No
Woomera,8,1007.6,No
Woomera,1,1004,Yes
Woomera,85,1011.4,Yes
Woomera,44,1015,No
Woomera,36,1019.5,No
Woomera,25,1021.1,No
Woomera,31,1023.4,No
Woomera,31,1022.3,No
Woomera,20,1024.3,No
Woomera,18,1025.1,No
Woomera,12,1022.6,No
Woomera,9,1017.3,No
Woomera,4,1008.5,No
Woomera,20,1008.9,No
Woomera,29,1009.2,No
Woomera,29,1015.8,No
Woomera,19,1019.4,No
Woomera,25,1024.2,No
Woomera,28,1025.9,No
Woomera,16,1025.6,No
Woomera,8,1021.3,No
Woomera,4,1016.7,No
Woomera,19,1017.9,No
Woomera,9,1017.7,No
Woomera,8,1016.9,No
Woomera,10,1014.6,No
Woomera,19,1019,No
Woomera,14,1020.1,No
Woomera,18,1018,No
Woomera,23,1015.7,No
Woomera,19,1013.5,No
Woomera,16,1015,No
Woomera,13,1014.5,No
Woomera,11,1014.1,No
Woomera,9,1010.9,No
Woomera,26,1018.7,No
Woomera,16,1021.2,No
Woomera,16,1019,No
Woomera,10,1018.4,No
Woomera,3,1017.4,No
Woomera,8,1017.5,No
Woomera,15,1016.2,No
Woomera,9,1015.4,No
Woomera,9,1017.5,No
Woomera,5,1016.5,No
Woomera,8,1013.7,No
Woomera,7,1010,No
Woomera,4,1007.8,No
Woomera,3,1004.9,No
Woomera,17,1004.4,No
Woomera,6,1000.2,No
Woomera,6,1002.6,Yes
Woomera,52,1005.2,Yes
Woomera,95,1004.8,Yes
Woomera,50,1015.9,No
Woomera,28,1023.2,No
Woomera,18,1019.6,No
Woomera,48,1012.2,No
Woomera,33,1006.7,No
Woomera,23,1007.8,No
Woomera,30,1010.9,No
Woomera,35,1013.6,No
Woomera,34,1015,No
Woomera,14,1016.2,No
Woomera,11,1014.6,No
Woomera,23,1016.2,No
Woomera,8,1018.2,No
Woomera,15,1017.4,No
Woomera,12,1013.4,No
Woomera,10,1008.9,No
Woomera,20,1011.4,No
Woomera,17,1011,No
Woomera,25,1014.2,No
Woomera,19,1020.6,No
Woomera,22,1019.4,No
Woomera,20,1017.7,No
Woomera,11,1015.5,No
Woomera,8,1013.4,No
Woomera,13,1009.2,No
Woomera,57,1012.9,Yes
Woomera,19,1019.4,No
Woomera,20,1018.1,No
Woomera,15,1014.2,No
Woomera,7,1009.2,No
Woomera,8,1009.2,No
Woomera,5,1003.2,Yes
Woomera,59,1006.4,Yes
Woomera,18,1013.7,No
Woomera,12,1014.8,No
Woomera,11,1014,No
Woomera,9,1014.6,No
Woomera,7,1014.2,No
Woomera,16,1009.2,No
Woomera,19,1005.8,No
Woomera,28,1005.9,No
Woomera,21,1014.8,No
Woomera,12,1016.3,No
Woomera,12,1012.1,No
Woomera,6,1011.3,No
Woomera,4,1011.3,No
Woomera,9,1009.9,No
Woomera,9,1009.7,No
Woomera,10,1011.9,No
Woomera,11,1010.7,No
Woomera,12,1005.2,No
Woomera,80,1009.5,Yes
Woomera,23,1015.3,No
Woomera,17,1015.5,No
Woomera,8,1011.1,No
Woomera,9,1011.5,No
Woomera,23,1016.1,No
Woomera,25,1015.3,No
Woomera,14,1013.5,No
Woomera,5,1010,No
Woomera,23,1006.4,No
Woomera,17,1011.2,No
Woomera,15,1010.1,No
Woomera,9,1008.5,No
Woomera,12,1008.3,No
Woomera,13,1008.6,No
Woomera,36,1007.7,Yes
Woomera,26,1010.3,No
Woomera,11,1006.9,No
Woomera,9,1006.2,No
Woomera,25,1008.3,No
Woomera,34,1008.7,No
Woomera,38,1004.9,No
Woomera,27,1008.1,No
Woomera,15,1015.1,No
Woomera,15,1016.1,No
Woomera,8,1014.6,No
Woomera,18,1013.6,No
Woomera,21,1014,No
Woomera,24,1013.2,No
Woomera,18,1006.2,Yes
Woomera,25,1008.6,No
Woomera,20,1012.3,No
Woomera,6,1012.5,No
Woomera,14,1014,No
Woomera,14,1015.7,No
Woomera,12,1014.1,No
Woomera,17,1010.2,No
Woomera,19,1009.4,Yes
Woomera,39,1015.2,No
Woomera,29,1016.6,No
Woomera,23,1016.2,No
Woomera,11,1016.5,No
Woomera,11,1013.6,Yes
Woomera,30,1013,No
Woomera,34,1013.6,No
Woomera,16,1013.9,No
Woomera,26,1012.7,No
Woomera,14,1009.7,No
Woomera,13,1004.4,No
Woomera,22,1006.9,No
Woomera,30,1010.3,No
Woomera,35,1008.2,No
Woomera,33,1015.1,No
Woomera,37,1021.5,No
Woomera,23,1026.4,No
Woomera,25,1027.7,No
Woomera,26,1025,No
Woomera,31,1021.7,No
Woomera,23,1019.1,No
Woomera,22,1018.3,No
Woomera,18,1017.1,No
Woomera,18,1018.6,No
Woomera,17,1017.2,No
Woomera,19,1016.5,No
Woomera,18,1016.8,No
Woomera,21,1018.3,No
Woomera,26,1019.3,No
Woomera,16,1020.5,No
Woomera,10,1019.7,No
Woomera,3,1016.4,No
Woomera,8,1015.2,No
Woomera,10,1012.9,No
Woomera,20,1008.9,No
Woomera,43,1015.9,No
Woomera,32,1018.9,No
Woomera,42,1017,No
Woomera,19,1017.5,No
Woomera,12,1016.5,No
Woomera,16,1016,No
Woomera,18,1011.9,No
Woomera,95,1010.1,Yes
Woomera,43,1007.1,No
Woomera,25,1013.4,Yes
Woomera,44,1014.2,Yes
Woomera,60,1010.6,No
Woomera,42,1012.9,No
Woomera,43,1016.1,No
Woomera,34,1019.7,No
Woomera,29,1022.7,No
Woomera,25,1021,No
Woomera,23,1020.2,No
Woomera,21,1017.4,No
Woomera,16,1016.5,No
Woomera,31,1016.3,No
Woomera,22,1015.1,No
Woomera,89,1015.2,Yes
Woomera,45,1016.6,No
Woomera,37,1017.5,No
Woomera,28,1014.3,No
Woomera,89,1015.4,Yes
Woomera,39,1022.2,No
Woomera,27,1020.3,No
Woomera,51,1021,No
Woomera,31,1023.6,No
